наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;Размер
Майка K&R BABY;"Состав: хлопок 100%; Цвет: малиновый; кулирка";90,00;13;http://vasilek-omsk.ru/devochki-odezhda/KR0037;http://vasilek-omsk.ru/image/cache/data/Mighty tiger/KR0037-330x330.jpg;92
Майка K&R BABY;"Состав: хлопок 100%; Цвет: фиолетовый; кулирка";90,00;13;http://vasilek-omsk.ru/devochki-odezhda/KR0041;http://vasilek-omsk.ru/image/cache/data/Mighty tiger/KR0041-330x330.jpg;92
Майка K&R BABY;"Состав: хлопок 100%; Цвет: розовый; кулирка";90,00;13;http://vasilek-omsk.ru/devochki-odezhda/KR0040;http://vasilek-omsk.ru/image/cache/data/Mighty tiger/KR0040-330x330.jpg;92
Брюки для девочки;"Состав: хлопок 100%; Цвет: серый; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0855;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0855-330x330.jpg;"62;68;80;92;98"
Брюки для девочки;"Состав: хлопок 100%; Цвет: коралловый; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0854;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0854-330x330.jpg;"62;74;80;92;98"
Брюки для девочки;"Состав: хлопок 100%; Цвет: васильковый; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0853;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0853-330x330.jpg;"68;80;92;98"
Брюки для девочки;"Состав: хлопок 100%; Цвет: оранжевый; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0852;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0852-330x330.jpg;68
Брюки для девочки;"Состав: хлопок 100%; Цвет: красный; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0851;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0851-330x330.jpg;"62;80;98"
Брюки для девочки;"Состав: хлопок 100%; Цвет: голубой; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0850;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0850-330x330.jpg;62
Брюки для девочки;"Состав: хлопок 100%; Цвет: зелёный; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0849;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0849-330x330.jpg;"68;80;92;98"
Брюки для девочки;"Состав: хлопок 100%; Цвет: жёлтый; Ткань: интерлок. Аппликация выполнена из термостраз. Цвет резинки и манжет может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 43см, ширина по бёдрам- 33см;  рост 80: длина- 46см, ширина по бёдрам- 34см;  рост 92: длина- 51см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0848;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0848-330x330.jpg;"68;92;98"
Брюки детские;"Состав: хлопок 100%; Цвет: васильковый; Ткань: интерлок. Рисунок термонаклейки может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 44см, ширина по бёдрам- 33см;  рост 80: длина- 47см, ширина по бёдрам- 34см;  рост 92: длина- 52см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0846;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0846-330x330.jpg;74
Брюки детские;"Состав: хлопок 100%; Цвет: серый; Ткань: интерлок. Рисунок термонаклейки может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 44см, ширина по бёдрам- 33см;  рост 80: длина- 47см, ширина по бёдрам- 34см;  рост 92: длина- 52см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0845;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0845-330x330.jpg;"68;74;92"
Брюки детские;"Состав: хлопок 100%; Цвет: голубой; Ткань: интерлок. Рисунок термонаклейки может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 44см, ширина по бёдрам- 33см;  рост 80: длина- 47см, ширина по бёдрам- 34см;  рост 92: длина- 52см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0844;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0844-330x330.jpg;"68;80;92;98"
Брюки детские;"Состав: хлопок 100%; Цвет: сапфировый; Ткань: интерлок. Рисунок термонаклейки может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 44см, ширина по бёдрам- 33см;  рост 80: длина- 47см, ширина по бёдрам- 34см;  рост 92: длина- 52см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0843;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0843-330x330.jpg;"68;80;92;98"
Брюки детские;"Состав: хлопок 100%; Цвет: красный; Ткань: интерлок. Рисунок термонаклейки может отличаться.  Точные замеры данной модели:  рост 62: длина- 35см, ширина по бёдрам- 28см;  рост 68: длина- 40см, ширина по бёдрам- 29см;  рост 74: длина- 44см, ширина по бёдрам- 33см;  рост 80: длина- 47см, ширина по бёдрам- 34см;  рост 92: длина- 52см, ширина по бёдрам- 35см;  рост 98: длина- 56см, ширина по бёдрам- 36см.";105,00;13;http://vasilek-omsk.ru/kids/UZ0842;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0842-330x330.jpg;"62;68;74;80;92"
Брюки для девочки;"Состав: хлопок 100%; Цвет: красный; Ткань: интерлок. Аппликация выполнена из термо-страз.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 54см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 65см, ширина по бёдрам- 34см, шаг- 43см;  размер 3XL (рост 110): длина- 68см, ширина по бёдрам- 35см, шаг- 45см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0841;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0841-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 110)"
Брюки для девочки;"Состав: хлопок 100%; Цвет: сиреневый; Ткань: интерлок. Аппликация выполнена из термо-страз.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 54см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 65см, ширина по бёдрам- 34см, шаг- 43см;  размер 3XL (рост 110): длина- 68см, ширина по бёдрам- 35см, шаг- 45см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0840;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0840-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 110)"
Брюки для девочки;"Состав: хлопок 100%; Цвет: розовый; Ткань: интерлок. Аппликация выполнена из термо-страз.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL (рост 98): длина- 54см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 65см, ширина по бёдрам- 34см, шаг- 43см;  размер 3XL (рост 110): длина- 68см, ширина по бёдрам- 35см, шаг- 45см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0839;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0839-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 110)"
Брюки для девочки;"Состав: хлопок 100%; Цвет: зелёный; Ткань: интерлок. Аппликация выполнена из термо-страз.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL  (рост 98): длина- 54см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 65см, ширина по бёдрам- 34см, шаг- 43см;  размер 3XL (рост 110): длина- 68см, ширина по бёдрам- 35см, шаг- 45см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0838;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0838-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 110)"
Брюки для девочки;"Состав: хлопок 100%; Цвет: малиновый; Ткань: интерлок. Аппликация выполнена из термо-страз.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер XL  (рост 98): длина- 54см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 65см, ширина по бёдрам- 34см, шаг- 43см;  размер 3XL (рост 110): длина- 68см, ширина по бёдрам- 35см, шаг- 45см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0837;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0837-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 110)"
Брюки для девочки;"Состав: хлопок 100%; Цвет: серый; Ткань: интерлок. Аппликация выполнена из термо-страз.  Точные замеры данной модели:  размер M (рост 74): длина- 43см, ширина по бёдрам- 29см, шаг- 26см;  размер L  (рост 80): длина- 49см, ширина по бёдрам- 30см, шаг- 32см;  размер  XL (рост 98): длина- 54см, ширина по бёдрам- 33см, шаг- 36см;  размер 2XL (рост 104): длина- 65см, ширина по бёдрам- 34см, шаг- 43см;  размер 3XL (рост 110): длина- 68см, ширина по бёдрам- 35см, шаг- 45см.";105,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0836;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0836-330x330.jpg;"M (рост 74);L (рост 80);XL (рост 98);2XL (рост 104);3XL (рост 110)"
Джемпер для девочки BONITO;"Состав: хлопок 92 %, лайкра 8%; Цвет: белый; Ткань: супрем.";392,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1191;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1191-330x330.jpg;"116;122;128;134;140"
Джемпер для девочки BONITO;"Состав: хлопок 92 %, лайкра 8%; Цвет: т.синий; Ткань: супрем.";392,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1190;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1190-330x330.jpg;"116;122;128;134;140"
Блуза для девочки BONITO;"Состав: хлопок 100 %; Цвет: голубой; Ткань: поплин.";420,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1189;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1189-330x330.jpg;"122;128;134;140;146"
Блуза для девочки BONITO;"Состав: хлопок 100 %; Цвет: белый; Ткань: поплин.";420,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1188;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1188-330x330.jpg;"122;128;134;140;146"
Блуза для девочки BONITO;"Состав: хлопок 100 %; Цвет: розовый; Ткань: поплин.";420,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1187;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1187-330x330.jpg;"122;128;134;140;146"
Платье 2-6 BONITO;"Состав: хлопок 100%; Цвет: изумрудный; Ткань: кулирка. Аппликация выполнена из пайеток.";295,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1186;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1186-330x330.jpg;"92;98;104;110;116"
Платье 2-6 BONITO;"Состав: хлопок 100%; Цвет: васильковый; Ткань: кулирка. Аппликация выполнена из пайеток.";295,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1185;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1185-330x330.jpg;"92;98;104;110;116"
Платье 2-6 BONITO;"Состав: хлопок 100%; Цвет: т.синий; Ткань: кулирка. Аппликация выполнена из пайеток.";295,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1184;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1184-330x330.jpg;"92;98;104;110;116"
Платье 2-6 BONITO;"Состав: хлопок 100%; Цвет: красный; Ткань: кулирка. Аппликация выполнена из пайеток.";295,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1183;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1183-330x330.jpg;"92;98;104;110;116"
Колготки для девочки АЛИЯ D-13;"Состав: бамбук 100%; Цвет: микс, девочка; Cостав: бамбук 100%. Маломерят.";60,00;13;http://vasilek-omsk.ru/devochki-odezhda/K0009;http://vasilek-omsk.ru/image/cache/data/Kolgotki/K0009-330x330.jpg;"92-104;104-116;116-128;128-140;140-152;152-164"
Колготки для девочки HONGAN 886;"Состав: бамбук 100%; Цвет: микс, девочка; Cостав: бамбук 100%. Маломерят.";80,00;13;http://vasilek-omsk.ru/devochki-odezhda/K0021;http://vasilek-omsk.ru/image/cache/data/Kolgotki/K0021-330x330.jpg;"92-104;104-116;116-128;128-140"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: розовый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1182;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1182-330x330.jpg;"3;4;5;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: жёлтый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1181;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1181-330x330.jpg;"3;4;5;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: персиковый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1180;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1180-330x330.jpg;"3;4;5;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: малиновый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1179;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1179-330x330.jpg;"3;4;5;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: ментоловый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1177;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1177-330x330.jpg;"3;4;5;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: изумрудный; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1176;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1176-330x330.jpg;"3;4;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: св.сиреневый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1175;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1175-330x330.jpg;"3;4;5;6;7"
Платье 3-7 BONITO;"Состав: хлопок 100%; Цвет: сиреневый; Ткань: кулирка.";270,00;13;http://vasilek-omsk.ru/devochki-odezhda/BON1174;http://vasilek-omsk.ru/image/cache/data/BONITO/bon17/BON1174-330x330.jpg;"3;4;5;6;7"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: зелён/белый/серый/жёлтый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0830;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0830-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: бордо/серый/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0828;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0828-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: коралл/белый/серый/бирюза; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0826;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0826-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: малин/розов/белый/голубой; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0824;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0824-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 5-8;"Состав: хлопок 100%; Цвет: сер/бел/васильк/роз/коралл; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 5: длина по спинке- 33см, ширина- 24см, рукав- 33см;  размер 6: длина по спинке- 36см, ширина- 26см, рукав- 35см;  размер 7: длина по спинке- 38см, ширина- 27см, рукав- 37см;  размер 8: длина по спинке- 39см, ширина- 28см, рукав- 38см.";108,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0823;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0823-330x330.jpg;"5;6;7;8"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: зелён/белый/серый/жёлтый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0821;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0821-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: бордо/серый/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0818;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0818-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: сер/бел/васильк/роз/коралл; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0815;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0815-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: серый/бел/коралл/голубой; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0813;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0813-330x330.jpg;"1;2;3;4"
Водолазка кашемировая 1-4;"Состав: хлопок 100%; Цвет: голуб/малин/роз/белый; Ткань: кашкорсе кашемир. Маломерят.  Точные замеры данной модели:  размер 1: длина по спинке- 29см, ширина- 21см, рукав- 27см;  размер 2: длина по спинке- 31см, ширина- 22см, рукав- 28см;  размер 3: длина по спинке- 32см, ширина- 23см, рукав- 30см;  размер 4: длина по спинке- 35см, ширина- 25см, рукав- 31см.";99,00;13;http://vasilek-omsk.ru/devochki-odezhda/UZ0812;http://vasilek-omsk.ru/image/cache/data/UZ/UZ0812-330x330.jpg;"1;2;3;4"
Джемпер для девочки ВЕСНА;"Состав: хлопок 100%; Цвет: красный, бабочки; Ткань: интерлок. Маломерят на 1 размер.  Замеры данной модели:  размер 5 лет: длина- 41см, ширина- 26см, рукав- 31см;  размер 6 лет: длина- 43см, ширина- 27см, рукав- 32см;  размер 7 лет: длина- 45см, ширина- 28см, рукав- 33см;  размер 8 лет: длина- 47см, ширина- 30см, рукав- 34см.";144,00;13;http://vasilek-omsk.ru/devochki-odezhda/V0006;http://vasilek-omsk.ru/image/cache/data/UZ/VESNA/V0006-330x330.jpg;"5;6;7;8"
Джемпер для девочки ВЕСНА;"Состав: хлопок 100%; Цвет: ментоловый, бабочки; Ткань: интерлок. Маломерят на 1 размер.  Замеры данной модели:  размер 5 лет: длина- 41см, ширина- 26см, рукав- 31см;  размер 6 лет: длина- 43см, ширина- 27см, рукав- 32см;  размер 7 лет: длина- 45см, ширина- 28см, рукав- 33см;  размер 8 лет: длина- 47см, ширина- 30см, рукав- 34см.";144,00;13;http://vasilek-omsk.ru/devochki-odezhda/V0005;http://vasilek-omsk.ru/image/cache/data/UZ/VESNA/V0005-330x330.jpg;"5;6;7;8"
Джемпер для девочки ВЕСНА;"Состав: хлопок 100%; Цвет: сиреневый, бабочки; Ткань: интерлок. Маломерят на 1 размер.  Замеры данной модели:  размер 5 лет: длина- 41см, ширина- 26см, рукав- 31см;  размер 6 лет: длина- 43см, ширина- 27см, рукав- 32см;  размер 7 лет: длина- 45см, ширина- 28см, рукав- 33см;  размер 8 лет: длина- 47см, ширина- 30см, рукав- 34см.";144,00;13;http://vasilek-omsk.ru/devochki-odezhda/V0004;http://vasilek-omsk.ru/image/cache/data/UZ/VESNA/V0004-330x330.jpg;"5;6;7;8"
Джемпер для девочки ВЕСНА;"Состав: хлопок 100%; Цвет: розовый, бабочки; Ткань: интерлок. Маломерят на 1 размер.  Замеры данной модели:  размер 5 лет: длина- 41см, ширина- 26см, рукав- 31см;  размер 6 лет: длина- 43см, ширина- 27см, рукав- 32см;  размер 7 лет: длина- 45см, ширина- 28см, рукав- 33см;  размер 8 лет: длина- 47см, ширина- 30см, рукав- 34см.";144,00;13;http://vasilek-omsk.ru/devochki-odezhda/V0003;http://vasilek-omsk.ru/image/cache/data/UZ/VESNA/V0003-330x330.jpg;"5;6;7;8"
